source_page,discovered_url,normalized_url,final_url,internal_or_external,resource_type,status_code,result,response_time_ms,content_type,depth,page_title,error_message,timestamp
https://europlan.be/nl/hardware/cad-plotters,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,29.7,text/html; charset=utf-8,3,,,2026-04-17T17:25:21.570580+00:00
https://europlan.be/nl/hardware/cad-plotters,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,522.9,text/html; charset=UTF-8,3,,,2026-04-17T17:25:22.093537+00:00
https://europlan.be/nl/hardware/cad-plotters,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,31.4,text/html; charset=UTF-8,3,,,2026-04-17T17:25:23.373092+00:00
https://europlan.be/nl/hardware/pagewide-xl-repro,/cdn-cgi/l/email-protection#b4dddad2dbf4d1c1c6dbc4d8d5da9ad6d1,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,30.8,text/html,3,,,2026-04-17T17:25:30.832867+00:00
https://europlan.be/nl/hardware/pagewide-xl-repro,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,32.7,text/html; charset=utf-8,3,,,2026-04-17T17:25:33.589067+00:00
https://europlan.be/nl/hardware/pagewide-xl-repro,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,567.7,text/html; charset=UTF-8,3,,,2026-04-17T17:25:34.156837+00:00
https://europlan.be/nl/hardware/pagewide-xl-repro,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,28.5,text/html; charset=UTF-8,3,,,2026-04-17T17:25:35.473039+00:00
https://europlan.be/nl/hardware/rowe-colorpress,/cdn-cgi/l/email-protection#84edeae2ebc4e1f1f6ebf4e8e5eaaae6e1,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,30.7,text/html,3,,,2026-04-17T17:25:39.136815+00:00
https://europlan.be/nl/hardware/rowe-colorpress,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,28.5,text/html; charset=utf-8,3,,,2026-04-17T17:25:41.514899+00:00
https://europlan.be/nl/hardware/rowe-colorpress,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,532.3,text/html; charset=UTF-8,3,,,2026-04-17T17:25:42.047258+00:00
