source_page,discovered_url,normalized_url,final_url,internal_or_external,resource_type,status_code,result,response_time_ms,content_type,depth,page_title,error_message,timestamp
https://europlan.be/nl/oplossingen/grafische-kunst,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,51.8,text/html; charset=UTF-8,3,,,2026-04-18T13:28:40.006630+00:00
https://europlan.be/nl/oplossingen/retail-posterprinting,/cdn-cgi/l/email-protection#355c5b535a755040475a4559545b1b5750,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,47.4,text/html,3,,,2026-04-18T13:28:42.418115+00:00
https://europlan.be/nl/oplossingen/retail-posterprinting,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,54.7,text/html; charset=utf-8,3,,,2026-04-18T13:28:43.189892+00:00
https://europlan.be/nl/oplossingen/retail-posterprinting,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,43.7,text/html; charset=UTF-8,3,,,2026-04-18T13:28:43.233681+00:00
https://europlan.be/nl/oplossingen/retail-posterprinting,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,39.2,text/html; charset=UTF-8,3,,,2026-04-18T13:28:43.609735+00:00
https://europlan.be/nl/oplossingen/gis-overheid,/cdn-cgi/l/email-protection#6d04030b022d08181f021d010c03430f08,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,35.7,text/html,3,,,2026-04-18T13:28:46.198082+00:00
https://europlan.be/nl/oplossingen/gis-overheid,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,42.9,text/html; charset=utf-8,3,,,2026-04-18T13:28:47.035528+00:00
https://europlan.be/nl/oplossingen/gis-overheid,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,65.7,text/html; charset=UTF-8,3,,,2026-04-18T13:28:47.101416+00:00
https://europlan.be/nl/oplossingen/gis-overheid,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,51.0,text/html; charset=UTF-8,3,,,2026-04-18T13:28:47.518417+00:00
https://europlan.be/nl/oplossingen/industrie-repro,/cdn-cgi/l/email-protection#f1989f979eb19484839e819d909fdf9394,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,37.1,text/html,3,,,2026-04-18T13:28:50.173815+00:00
https://europlan.be/nl/oplossingen/industrie-repro,/offerte,https://europlan.be/offerte,https://europlan.be/offerte,internal,anchor,404,BROKEN_4XX,52.3,text/html; charset=utf-8,3,,,2026-04-18T13:28:50.226363+00:00
https://europlan.be/nl/oplossingen/industrie-repro,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,44.5,text/html; charset=utf-8,3,,,2026-04-18T13:28:51.103078+00:00
https://europlan.be/nl/oplossingen/industrie-repro,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,51.7,text/html; charset=UTF-8,3,,,2026-04-18T13:28:51.154928+00:00
https://europlan.be/nl/oplossingen/industrie-repro,/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,https://europlan.be/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js,internal,script,404,BROKEN_4XX,58.6,text/html; charset=UTF-8,3,,,2026-04-18T13:28:51.780222+00:00
https://europlan.be/nl/service,/cdn-cgi/l/email-protection#cda4a3aba28da8b8bfa2bda1aca3e3afa8,https://europlan.be/cdn-cgi/l/email-protection,https://europlan.be/cdn-cgi/l/email-protection,internal,anchor,404,BROKEN_4XX,49.8,text/html,3,,,2026-04-18T13:28:54.938557+00:00
https://europlan.be/nl/service,https://fonts.googleapis.com,https://fonts.googleapis.com/,https://fonts.googleapis.com/,external,stylesheet,404,BROKEN_4XX,65.7,text/html; charset=utf-8,3,,,2026-04-18T13:28:55.648123+00:00
https://europlan.be/nl/service,https://fonts.gstatic.com,https://fonts.gstatic.com/,https://fonts.gstatic.com/,external,stylesheet,404,BROKEN_4XX,62.8,text/html; charset=UTF-8,3,,,2026-04-18T13:28:55.711093+00:00
